area,quartos,banheiros,vagas,idade,bairro,preco,anuncio
44.0,1,3,0,3,Granbery,363000.0,"Apartamento de 44m2 no bairro Granbery, com 1 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 3 anos. Imovel no estado original, precisa de uma atualizacao. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Fica de frente para uma avenida de trafego intenso."
74.0,1,1,0,33,Sao Mateus,496000.0,"Apartamento de 74m2 no bairro Sao Mateus, com 1 quartos e 1 banheiros. Sem vaga de garagem. Construcao de aproximadamente 33 anos. Conservado, porem sem reformas recentes. Entrega com moveis planejados e eletrodomesticos. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
106.0,2,1,1,43,Santa Luzia,297000.0,"Apartamento de 106m2 no bairro Santa Luzia, com 2 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 43 anos. Conservado, porem sem reformas recentes. Vai mobiliado, com armarios planejados em todos os comodos. As janelas dao para o predio vizinho. Fica de frente para uma avenida de trafego intenso."
137.0,1,3,3,4,Cascatinha,1295000.0,"Casa de 137m2 no bairro Cascatinha, com 1 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 4 anos. Conservado, porem sem reformas recentes. Entrega com moveis planejados e eletrodomesticos. As janelas dao para o predio vizinho. Localizacao silenciosa, otima para quem trabalha em casa."
69.0,2,1,2,18,Centro,310000.0,"Apartamento de 69m2 no bairro Centro, com 2 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 18 anos. Recem reformado, tudo novo. Sem armarios, pronto para o proprietario montar do seu jeito. Vista para os fundos do quarteirao. Fica sobre um comercio bem movimentado."
72.0,4,2,1,21,Cascatinha,583000.0,"Apartamento de 72m2 no bairro Cascatinha, com 4 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 21 anos. Conservado, porem sem reformas recentes. Entregue sem moveis. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
30.0,1,3,0,5,Centro,180000.0,"Apartamento de 30m2 no bairro Centro, com 1 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 5 anos. Passou por reforma completa no ano passado. Entregue sem moveis. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
89.0,1,2,2,9,Sao Mateus,674000.0,"Apartamento de 89m2 no bairro Sao Mateus, com 1 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 9 anos. Conservado, porem sem reformas recentes. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
58.0,1,1,2,7,Centro,293000.0,"Apartamento de 58m2 no bairro Centro, com 1 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 7 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Entregue sem moveis. A vista da sala e um espetaculo ao entardecer. Rua tranquila e residencial, sem movimento."
76.0,3,1,3,8,Bom Pastor,506000.0,"Casa de 76m2 no bairro Bom Pastor, com 3 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 8 anos. Conservado, porem sem reformas recentes. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
64.0,2,3,2,18,Santa Luzia,236000.0,"Apartamento de 64m2 no bairro Santa Luzia, com 2 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 18 anos. Imovel no estado original, precisa de uma atualizacao. Entregue sem moveis. Vista para os fundos do quarteirao. Fica de frente para uma avenida de trafego intenso."
92.0,2,1,2,20,Granbery,766000.0,"Apartamento de 92m2 no bairro Granbery, com 2 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 20 anos. Passou por reforma completa no ano passado. Vai mobiliado, com armarios planejados em todos os comodos. As janelas dao para o predio vizinho. Fica sobre um comercio bem movimentado."
33.0,1,3,3,10,Cascatinha,395000.0,"Casa de 33m2 no bairro Cascatinha, com 1 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 10 anos. Passou por reforma completa no ano passado. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
44.0,2,1,1,13,Sao Mateus,411000.0,"Apartamento de 44m2 no bairro Sao Mateus, com 2 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 13 anos. Recem reformado, tudo novo. Sem armarios, pronto para o proprietario montar do seu jeito. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
170.0,2,1,3,8,Santa Luzia,812000.0,"Casa de 170m2 no bairro Santa Luzia, com 2 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 8 anos. Conservado, porem sem reformas recentes. Entrega com moveis planejados e eletrodomesticos. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
50.0,2,3,1,35,Granbery,394000.0,"Apartamento de 50m2 no bairro Granbery, com 2 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 35 anos. Conservado, porem sem reformas recentes. Entregue sem moveis. As janelas dao para o predio vizinho. Localizacao silenciosa, otima para quem trabalha em casa."
57.0,3,3,0,9,Santa Luzia,310000.0,"Apartamento de 57m2 no bairro Santa Luzia, com 3 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 9 anos. Recem reformado, tudo novo. Entregue sem moveis. Vista livre e desimpedida para a serra. Rua tranquila e residencial, sem movimento."
159.0,4,3,1,40,Centro,972000.0,"Apartamento de 159m2 no bairro Centro, com 4 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 40 anos. Cozinha e banheiros reformados ha poucos meses. Entrega com moveis planejados e eletrodomesticos. Andar alto, sem predios na frente, muito sol pela manha. Rua tranquila e residencial, sem movimento."
197.0,2,3,0,24,Sao Mateus,1560000.0,"Apartamento de 197m2 no bairro Sao Mateus, com 2 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 24 anos. Passou por reforma completa no ano passado. Entregue sem moveis. A vista da sala e um espetaculo ao entardecer. Localizacao silenciosa, otima para quem trabalha em casa."
54.0,4,1,0,36,Granbery,381000.0,"Apartamento de 54m2 no bairro Granbery, com 4 quartos e 1 banheiros. Sem vaga de garagem. Construcao de aproximadamente 36 anos. Passou por reforma completa no ano passado. Entregue sem moveis. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
82.0,3,3,3,28,Santa Luzia,407000.0,"Casa de 82m2 no bairro Santa Luzia, com 3 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 28 anos. Cozinha e banheiros reformados ha poucos meses. Sem armarios, pronto para o proprietario montar do seu jeito. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
107.0,2,3,3,11,Granbery,905000.0,"Casa de 107m2 no bairro Granbery, com 2 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 11 anos. Conservado, porem sem reformas recentes. Sem armarios, pronto para o proprietario montar do seu jeito. As janelas dao para o predio vizinho. Localizacao silenciosa, otima para quem trabalha em casa."
156.0,1,1,0,27,Santa Luzia,558000.0,"Apartamento de 156m2 no bairro Santa Luzia, com 1 quartos e 1 banheiros. Sem vaga de garagem. Construcao de aproximadamente 27 anos. Imovel no estado original, precisa de uma atualizacao. Sem armarios, pronto para o proprietario montar do seu jeito. Andar alto, sem predios na frente, muito sol pela manha. Rua tranquila e residencial, sem movimento."
60.0,2,1,3,12,Centro,352000.0,"Casa de 60m2 no bairro Centro, com 2 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 12 anos. Cozinha e banheiros reformados ha poucos meses. Sem armarios, pronto para o proprietario montar do seu jeito. As janelas dao para o predio vizinho. Localizacao silenciosa, otima para quem trabalha em casa."
86.0,3,3,0,5,Granbery,810000.0,"Apartamento de 86m2 no bairro Granbery, com 3 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 5 anos. Imovel no estado original, precisa de uma atualizacao. Sem armarios, pronto para o proprietario montar do seu jeito. A vista da sala e um espetaculo ao entardecer. Localizacao silenciosa, otima para quem trabalha em casa."
122.0,1,1,1,11,Bom Pastor,751000.0,"Apartamento de 122m2 no bairro Bom Pastor, com 1 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 11 anos. Imovel no estado original, precisa de uma atualizacao. Sem armarios, pronto para o proprietario montar do seu jeito. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
110.0,4,3,2,12,Bom Pastor,807000.0,"Apartamento de 110m2 no bairro Bom Pastor, com 4 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 12 anos. Cozinha e banheiros reformados ha poucos meses. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Fica de frente para uma avenida de trafego intenso."
82.0,2,1,1,6,Granbery,791000.0,"Apartamento de 82m2 no bairro Granbery, com 2 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 6 anos. Passou por reforma completa no ano passado. Entrega com moveis planejados e eletrodomesticos. A vista da sala e um espetaculo ao entardecer. Localizacao silenciosa, otima para quem trabalha em casa."
90.0,4,1,2,1,Sao Mateus,726000.0,"Apartamento de 90m2 no bairro Sao Mateus, com 4 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 1 anos. Cozinha e banheiros reformados ha poucos meses. Entregue sem moveis. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
47.0,3,1,3,42,Granbery,458000.0,"Casa de 47m2 no bairro Granbery, com 3 quartos e 1 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 42 anos. Cozinha e banheiros reformados ha poucos meses. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
87.0,2,1,0,23,Sao Mateus,615000.0,"Apartamento de 87m2 no bairro Sao Mateus, com 2 quartos e 1 banheiros. Sem vaga de garagem. Construcao de aproximadamente 23 anos. Conservado, porem sem reformas recentes. Vai mobiliado, com armarios planejados em todos os comodos. Vista para os fundos do quarteirao. Localizacao silenciosa, otima para quem trabalha em casa."
86.0,1,3,0,18,Granbery,634000.0,"Apartamento de 86m2 no bairro Granbery, com 1 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 18 anos. Conservado, porem sem reformas recentes. Vai mobiliado, com armarios planejados em todos os comodos. A vista da sala e um espetaculo ao entardecer. Fica de frente para uma avenida de trafego intenso."
103.0,3,3,3,41,Sao Mateus,690000.0,"Casa de 103m2 no bairro Sao Mateus, com 3 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 41 anos. Cozinha e banheiros reformados ha poucos meses. Entregue sem moveis. As janelas dao para o predio vizinho. Proximo a uma casa de eventos, regiao movimentada a noite."
76.0,2,3,2,10,Santa Luzia,302000.0,"Apartamento de 76m2 no bairro Santa Luzia, com 2 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 10 anos. Imovel no estado original, precisa de uma atualizacao. Vai mobiliado, com armarios planejados em todos os comodos. As janelas dao para o predio vizinho. Fica sobre um comercio bem movimentado."
112.0,1,3,2,18,Bom Pastor,821000.0,"Apartamento de 112m2 no bairro Bom Pastor, com 1 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 18 anos. Recem reformado, tudo novo. Sem armarios, pronto para o proprietario montar do seu jeito. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
130.0,4,1,1,38,Centro,429000.0,"Apartamento de 130m2 no bairro Centro, com 4 quartos e 1 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 38 anos. Conservado, porem sem reformas recentes. Entregue sem moveis. Vista para os fundos do quarteirao. Fica de frente para uma avenida de trafego intenso."
100.0,2,3,1,28,Centro,427000.0,"Apartamento de 100m2 no bairro Centro, com 2 quartos e 3 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 28 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Entregue sem moveis. Vista livre e desimpedida para a serra. Localizacao silenciosa, otima para quem trabalha em casa."
107.0,1,2,2,17,Granbery,975000.0,"Apartamento de 107m2 no bairro Granbery, com 1 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 17 anos. Passou por reforma completa no ano passado. Vai mobiliado, com armarios planejados em todos os comodos. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
97.0,2,2,2,11,Centro,543000.0,"Apartamento de 97m2 no bairro Centro, com 2 quartos e 2 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 11 anos. Cozinha e banheiros reformados ha poucos meses. Sem armarios, pronto para o proprietario montar do seu jeito. Andar alto, sem predios na frente, muito sol pela manha. Rua tranquila e residencial, sem movimento."
95.0,2,3,0,1,Santa Luzia,447000.0,"Apartamento de 95m2 no bairro Santa Luzia, com 2 quartos e 3 banheiros. Sem vaga de garagem. Construcao de aproximadamente 1 anos. Acabamento da epoca da construcao, otimo para quem quer personalizar. Entregue sem moveis. Vista livre e desimpedida para a serra. Rua tranquila e residencial, sem movimento."
70.0,4,3,2,3,Granbery,630000.0,"Apartamento de 70m2 no bairro Granbery, com 4 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 3 anos. Imovel no estado original, precisa de uma atualizacao. Entregue sem moveis. As janelas dao para o predio vizinho. Rua tranquila e residencial, sem movimento."
106.0,3,3,2,7,Santa Luzia,455000.0,"Apartamento de 106m2 no bairro Santa Luzia, com 3 quartos e 3 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 7 anos. Recem reformado, tudo novo. Entregue sem moveis. Vista para os fundos do quarteirao. Fica sobre um comercio bem movimentado."
92.0,1,2,0,35,Cascatinha,803000.0,"Apartamento de 92m2 no bairro Cascatinha, com 1 quartos e 2 banheiros. Sem vaga de garagem. Construcao de aproximadamente 35 anos. Passou por reforma completa no ano passado. Entrega com moveis planejados e eletrodomesticos. Vista para os fundos do quarteirao. Rua tranquila e residencial, sem movimento."
168.0,1,2,1,28,Cascatinha,1321000.0,"Apartamento de 168m2 no bairro Cascatinha, com 1 quartos e 2 banheiros. 1 vaga(s) de garagem. Construcao de aproximadamente 28 anos. Passou por reforma completa no ano passado. Entregue sem moveis. As janelas dao para o predio vizinho. Proximo a uma casa de eventos, regiao movimentada a noite."
150.0,3,3,3,19,Santa Luzia,629000.0,"Casa de 150m2 no bairro Santa Luzia, com 3 quartos e 3 banheiros. 3 vaga(s) de garagem. Construcao de aproximadamente 19 anos. Imovel no estado original, precisa de uma atualizacao. Entrega com moveis planejados e eletrodomesticos. Andar alto, sem predios na frente, muito sol pela manha. Fica de frente para uma avenida de trafego intenso."
109.0,1,1,2,35,Santa Luzia,362000.0,"Apartamento de 109m2 no bairro Santa Luzia, com 1 quartos e 1 banheiros. 2 vaga(s) de garagem. Construcao de aproximadamente 35 anos. Conservado, porem sem reformas recentes. Sem armarios, pronto para o proprietario montar do seu jeito. A vista da sala e um espetaculo ao entardecer. Fica sobre um comercio bem movimentado."
68.0,2,1,0,7,Santa Luzia,274000.0,"Apartamento de 68m2 no bairro Santa Luzia, com 2 quartos e 1 banheiros. Sem vaga de garagem. Construcao de aproximadamente 7 anos. Imovel no estado original, precisa de uma atualizacao. Sem armarios, pronto para o proprietario montar do seu jeito. Vista livre e desimpedida para a serra. Rua tranquila e residencial, sem movimento."
